,year,tri_facility_id,facility_name,street_address,city,county,st,zip,bia_code,tribe,latitude,longitude,federal_facility,primary_sic,sic_2,sic_3,sic_4,sic_5,sic_6,primary_naics,naics_2,naics_3,naics_4,naics_5,naics_6,doc_ctrl_num,chemical,cas_compound_id,clean_air_act_chemical,classification,metal,metal_category,carcinogen,form_type,unit_of_measure,n_5_1_fugitive_air,n_5_2_stack_air,n_5_3_water,n_5_4_1_underground_class_i,n_5_4_2_underground_class_ii_v,n_5_5_1a_rcra_c_landfills,n_5_5_1b_other_landfills,n_5_5_2_land_treatment,n_5_5_3_surface_impoundment,n_5_5_3a_rcra_c_surface_impoundment,n_5_5_3b_other_surface_impoundment,n_5_5_4_other_disposal,on_site_release_total,n_6_1_potw_metals_and_metal_compounds,n_6_1_potw_non_metals,n_6_1_potw_total_transfers,n_6_2_m10,n_6_2_m41,n_6_2_m62,n_6_2_m71,n_6_2_m81,n_6_2_m82,n_6_2_m72,n_6_2_m63,n_6_2_m66,n_6_2_m67,n_6_2_m64,n_6_2_m65,n_6_2_m73,n_6_2_m79,n_6_2_m90,n_6_2_m94,n_6_2_m99,off_site_release_total,n_6_2_m20,n_6_2_m24,n_6_2_m26,n_6_2_m28,n_6_2_m93,off_site_recycled_total,n_6_2_m56,n_6_2_m92,off_site_recovery_total,n_6_2_m40,n_6_2_m50,n_6_2_m54,n_6_2_m61,n_6_2_m69,n_6_2_m95,off_site_treated_total,total_releases,n_8_1_releases,n_8_1a_on_site_contained_releases,n_8_1b_on_site_other_releases,n_8_1c_off_site_contained_releases,n_8_1d_off_site_other_releases,n_8_2_energy_recovery_on_site,n_8_3_energy_recovery_off_site,n_8_4_recycling_on_site,n_8_5_recycling_off_site,n_8_6_treatment_on_site,n_8_7_treatment_off_site,production_waste_8_1_thru_8_7,n_8_8_one_time_release,n_8_9_production_ratio,parent_company_name,parent_company_db_number,serialid,geoid
869,2013,14472STHCN250EA,SOUTHCO INC HONEOYE FALLS,250 E ST,HONEOYE FALLS,MONROE,NY,14472,,,42.956201,-77.573545,NO,,,,,,,332510,,,,,,1313211678002,CHROMIUM,7440473,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51,0,1.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63553,63553,0,0,0,0,0,0,0,0,0,0,1.51,0,0,0,0.00302,1.50547,0,0,0,63553,0,0,63554.50849,,1.04,SOUTH CHESTER TUBE CO,7910243,870,360550124011004
870,2013,10940RYNLDRD2BA,BALL METAL BEVERAGE CONTAINER CORP,95 BALLARD RD,MIDDLETOWN,ORANGE,NY,10940,,,41.46035,-74.36197,NO,,,,,,,332431,,,,,,1313210972206,FORMALDEHYDE,50000,YES,TRI,NO,0,YES,R,Pounds,2,940,0,0,0,0,0,0,0,0,0,0,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,942,0,0,942,0,0,0,1,0,0,54395,0,55338,,1.03,BALL CORP,6419147,871,360710110004036
871,2013,12901GRFFT4736R,GRIFFITH ENERGY - PLATTSBURGH,4736 RT 9,PLATTSBURGH,CLINTON,NY,12901,,,44.67056,-73.44639,NO,,,,,,,424710,,,,,,1313211473879,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0.0041,0.0163,0,0,0,0,0,0,0,0,0,0,0.0204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204,0,0,0.0204,0,0,0,0,0,0,0,0,0.0204,,0.93,SUPERIOR PLUS ENERGY SERVICES INC.,,872,360191021001027
872,2013,1202WGLBLF4STNE,GLOBALFOUNDRIES FAB 8,400 STONEBREAK RD EXTENSION,MALTA,SARATOGA,NY,12020,,,42.970089,-73.75437,NO,,,,,,,334413,,,,,,1313211575232,FLUORINE,7782414,NO,TRI,NO,0,NO,R,Pounds,0,126.3,0,0,0,0,0,0,0,0,0,0,126.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,250,0,0,0,0,0,0,0,0,0,0,126.3,0,0,126.3,0,0,0,0,0,250,31446,0,31822.3,,0,GLOBALFOUNDRIES U.S. INC.,595100884,873,360910619033000
873,2013,11742PRDSL6LONG,PRIDE SOLVENT & CHEMICAL CO OF NY INC,6 LONG ISLAND AVE,HOLTSVILLE,SUFFOLK,NY,11742,,,40.813833,-73.061643,NO,,,,,,,424690,,,,,,1313211257199,TRICHLOROETHYLENE,79016,YES,TRI,NO,0,YES,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRIDE SOLVENTS & CHEMICAL CO,,874,361031586051047
874,2013,10940RYNLDRD2BA,BALL METAL BEVERAGE CONTAINER CORP,95 BALLARD RD,MIDDLETOWN,ORANGE,NY,10940,,,41.46035,-74.36197,NO,,,,,,,332431,,,,,,1313210972220,HYDROGEN FLUORIDE,7664393,YES,TRI,NO,0,NO,R,Pounds,27,100,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,127,0,0,0,0,0,0,15811,0,15938,,1.03,BALL CORP,6419147,875,360710110004036
875,2013,13204FBRTK56IND,SYRACUSE ENERGY CORP,56 INDUSTRIAL DR,SYRACUSE,ONONDAGA,NY,132041091,,,43.064531,-76.20889,NO,,,,,,,221112,,,,,,1313211610124,DIOXIN AND DIOXIN-LIKE COMPOUNDS,N150,YES,Dioxin,NO,0,NO,R,Grams,0,0.1000162,0,0,0,0,0,0,0,0,0,0,0.1000162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0.1,,0.69,GDF SUEZ ENERGY N.A.,133378939,876,360670129001000
876,2013,10940RYNLDRD2BA,BALL METAL BEVERAGE CONTAINER CORP,95 BALLARD RD,MIDDLETOWN,ORANGE,NY,10940,,,41.46035,-74.36197,NO,,,,,,,332431,,,,,,1313210972170,CERTAIN GLYCOL ETHERS,N230,YES,TRI,NO,0,NO,R,Pounds,16000,18000,0,0,0,0,0,0,0,0,0,0,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,133,0,0,0,0,0,0,0,34000,0,0,34000,0,0,0,133,0,0,133000,0,167133,,1.03,BALL CORP,6419147,877,360710110004036
877,2013,14891CRGLL518EA,CARGILL INC SALT DIV,518 E 4TH ST,WATKINS GLEN,SCHUYLER,NY,14891,,,42.383322,-76.864083,NO,,,,,,,212399,,,,,,1313210903466,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)""",7647010,YES,TRI,NO,0,NO,R,Pounds,0,92388,0,0,0,0,0,0,0,0,0,0,92388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92388,0,0,92388,0,0,0,0,0,0,0,0,92388,,0.66,CARGILL INC,6249189,878,360979504004027
878,2013,11742PRDSL6LONG,PRIDE SOLVENT & CHEMICAL CO OF NY INC,6 LONG ISLAND AVE,HOLTSVILLE,SUFFOLK,NY,11742,,,40.813833,-73.061643,NO,,,,,,,424690,,,,,,1313211257098,CUMENE,98828,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRIDE SOLVENTS & CHEMICAL CO,,879,361031586051047
879,2013,11742PRDSL6LONG,PRIDE SOLVENT & CHEMICAL CO OF NY INC,6 LONG ISLAND AVE,HOLTSVILLE,SUFFOLK,NY,11742,,,40.813833,-73.061643,NO,,,,,,,424690,,,,,,1313211257124,METHANOL,67561,YES,TRI,NO,0,NO,R,Pounds,129,386,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,398,0,0,0,0,0,0,0,515,0,0,515,0,0,0,398,0,0,0,0,913,,1.3,PRIDE SOLVENTS & CHEMICAL CO,,880,361031586051047
880,2013,13211FLDMR68TWN,FELDMEIER EQUIPMENT INC,6800 TOWNLINE RD,SYRACUSE,ONONDAGA,NY,13211,,,43.1033,-76.11761,NO,,,,,,,333241,332420,,,,,1313211610959,MANGANESE,7439965,YES,TRI,YES,1,NO,R,Pounds,3,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,86,0,5700,0,0,0,5700,0,0,0,0,0,0,0,0,0,0,90,0,0,4,72,14,0,0,0,5700,0,0,5790,,0.99,FELDMEIER EQUIPMENT INC,2229599,881,360670144002007
881,2013,13204FBRTK56IND,SYRACUSE ENERGY CORP,56 INDUSTRIAL DR,SYRACUSE,ONONDAGA,NY,132041091,,,43.064531,-76.20889,NO,,,,,,,221112,,,,,,1313211610151,MANGANESE COMPOUNDS,N450,YES,TRI,YES,1,NO,R,Pounds,5,1,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3050,0,0,62,0,0,0,3112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3120,0,0,8,3100,62,0,0,0,0,0,0,3170,,0.69,GDF SUEZ ENERGY N.A.,133378939,882,360670129001000
882,2013,11559MTVNT74EAV,MOTIVA LONG ISLAND TERMINAL,74 E AVE,LAWRENCE,NASSAU,NY,11559,,,40.63458,-73.74277,NO,,,,,,,424710,,,,,,1313211357241,NAPHTHALENE,91203,YES,TRI,NO,0,NO,R,Pounds,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,7,,0.95,MOTIVA ENTERPRISES LLC,23838670,883,360594113011021
883,2013,1202WGLBLF4STNE,GLOBALFOUNDRIES FAB 8,400 STONEBREAK RD EXTENSION,MALTA,SARATOGA,NY,12020,,,42.970089,-73.75437,NO,,,,,,,334413,,,,,,1313211575269,NITRATE COMPOUNDS,N511,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182618,182618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18261.8,0,0,0,0,0,164356.2,182618,,0,GLOBALFOUNDRIES U.S. INC.,595100884,884,360910619033000
884,2013,14443CRSMNRT520,CROSMAN CORP,RT 5 & 20,BLOOMFIELD,ONTARIO,NY,14469,,,42.89948,-77.45424,NO,,,,,,,332992,332994,,,,,1313210923037,COPPER,7440508,NO,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,3300,0,3300,0,0,0,0,0,0,0,0,0,0,4970,0,0,0,0,0,0,4970,0,99273,0,0,0,99273,0,0,0,0,0,0,0,0,0,0,8270,0,0,0,7346,924,0,0,0,99273,0,0,107543,,0.77,,,885,360690505003019
885,2013,14760NDCKL140MO,INDECK-OLEAN ENERGY CENTER,140 MOORE AVE,OLEAN,CATTARAUGUS,NY,14760,,,42.08576,-78.4539,NO,,,,,,,221112,,,,,,1313211416641,AMMONIA,7664417,NO,TRI,NO,0,NO,R,Pounds,5,3023,0,0,0,0,0,0,0,0,0,0,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3028,0,0,3028,0,0,0,0,0,0,0,0,3028,,1,INDECK ENERGY,,886,360099615002065
886,2013,10509LMTHR391RT,LAMOTHERMIC CORP,391 RT 312,BREWSTER,PUTNAM,NY,10509,,,41.4,-73.633333,NO,,,,,,,331512,331525,331528,,,,1313211307614,NICKEL,7440020,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9133,9133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9133,0,0,9133,,1.2,,,887,360790118001055
887,2013,14472STHCN250EA,SOUTHCO INC HONEOYE FALLS,250 E ST,HONEOYE FALLS,MONROE,NY,14472,,,42.956201,-77.573545,NO,,,,,,,332510,,,,,,1313211678091,NICKEL,7440020,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,12.461,0,12.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47503,47503,0,0,0,0,0,0,0,0,0,0,12.461,0,0,0,10.193098,2.255441,0,0,0,47503,0,0,47515.448539,,1.04,SOUTH CHESTER TUBE CO,7910243,888,360550124011004
888,2013,13662LMNMCPARKA,ALCOA INC,PARK AVE E,MASSENA,ST LAWRENCE,NY,13662,,,44.950425,-74.893685,NO,,,,,,,331313,331314,331318,,,,1313211330826,CHLORINE,7782505,YES,TRI,NO,0,NO,R,Pounds,353,7052,0,0,0,0,0,0,0,0,0,0,7405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7405,0,0,7405,0,0,0,0,0,0,0,0,7405,,1.07,ALCOA INC,1339472,889,360894901002157
889,2013,13165FRZRN1291W,FRAZIER INDUSTRIAL CO,1291 WATERLOO GENEVA RD,WATERLOO,SENECA,NY,13165,,,42.90319,-76.8786,NO,,,,,,,337215,,,,,,1313211434360,"1,2,4-TRIMETHYLBENZENE",95636,NO,TRI,NO,0,NO,R,Pounds,11052,13508,0,0,0,0,0,0,0,0,0,0,24560,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,24609,0,0,24560,0,49,0,20,0,0,0,0,24629,,0.93,FRAZIER INDUSTRIAL CO,,890,360999506002012
890,2013,12901GRFFT4736R,GRIFFITH ENERGY - PLATTSBURGH,4736 RT 9,PLATTSBURGH,CLINTON,NY,12901,,,44.67056,-73.44639,NO,,,,,,,424710,,,,,,1313211473792,CYCLOHEXANE,110827,NO,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUPERIOR PLUS ENERGY SERVICES INC.,,891,360191021001027
891,2013,13165WRGRC228EA,EVANS CHEMETICS LP,228 E MAIN ST,WATERLOO,SENECA,NY,13165,,,42.901943,-76.854586,NO,,,,,,,325199,,,,,,1313211618816,CHLOROACETIC ACID,79118,YES,TRI,NO,0,NO,R,Pounds,5,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,10,,0.71,,,892,360999505002014
892,2013,1202WGLBLF4STNE,GLOBALFOUNDRIES FAB 8,400 STONEBREAK RD EXTENSION,MALTA,SARATOGA,NY,12020,,,42.970089,-73.75437,NO,,,,,,,334413,,,,,,1313211575220,ETHYLENE GLYCOL,107211,YES,TRI,NO,0,NO,R,Pounds,0,250,0,0,0,0,0,0,0,0,0,0,250,0,2974,2974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,750,0,27753.9,27753.9,0,0,0,0,0,0,0,250,0,0,250,0,237.92,0,27753.9,0,750,0,2736.08,31727.9,,0,GLOBALFOUNDRIES U.S. INC.,595100884,893,360910619033000
893,2013,10314VSYPP4435V,PRATT PAPER (NY) INC,4435 VICTORY BLVD,STATEN ISLAND,RICHMOND,NY,10314,,,40.58629,-74.20061,NO,,,,,,,322130,,,,,,1313211520883,POTASSIUM DIMETHYLDITHIOCARBAMATE,128030,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2750,0,2750,,0.98,PRATT INDUSTRIES,619453509,894,360850291022023
894,2013,11771CMMNDONECO,COMMANDER TERMINALS LLC,ONE COMMANDER SQUARE,OYSTER BAY,NASSAU,NY,11771,,,40.875389,-73.526333,NO,,,,,,,424710,,,,,,1313211408950,NAPHTHALENE,91203,YES,TRI,NO,0,NO,R,Pounds,0.5,0.75,0.2,0,0,0,0,0,0,0,0,0,1.45,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13,0,0,0,0,1.57,0,5.7,0,0,0,0,18.14,18.14,0,0,0,0,0,0,0,0,0,0,7.15,0,0,1.45,0,0,0,0,0,18.14,0,0,19.59,5.7,1.35,GLOBAL COS LLC,19177757,895,360595180001001
895,2013,12901GRFFT4736R,GRIFFITH ENERGY - PLATTSBURGH,4736 RT 9,PLATTSBURGH,CLINTON,NY,12901,,,44.67056,-73.44639,NO,,,,,,,424710,,,,,,1313211473867,NAPHTHALENE,91203,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SUPERIOR PLUS ENERGY SERVICES INC.,,896,360191021001027
896,2013,1202WGLBLF4STNE,GLOBALFOUNDRIES FAB 8,400 STONEBREAK RD EXTENSION,MALTA,SARATOGA,NY,12020,,,42.970089,-73.75437,NO,,,,,,,334413,,,,,,1313211575271,NITRIC ACID,7697372,NO,TRI,NO,0,NO,R,Pounds,0,37.1,0,0,0,0,0,0,0,0,0,0,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,250,0,0,0,250,0,0,0,0,0,250,37.1,0,0,37.1,0,0,0,0,0,250,185326,250,185863.1,,0,GLOBALFOUNDRIES U.S. INC.,595100884,897,360910619033000
897,2013,11742PRDSL6LONG,PRIDE SOLVENT & CHEMICAL CO OF NY INC,6 LONG ISLAND AVE,HOLTSVILLE,SUFFOLK,NY,11742,,,40.813833,-73.061643,NO,,,,,,,424690,,,,,,1313211257187,TOLUENE,108883,YES,TRI,NO,0,NO,R,Pounds,157,470,0,0,0,0,0,0,0,0,0,0,627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,879,0,0,0,0,0,0,0,627,0,0,627,0,0,0,879,0,0,0,0,1506,,1.22,PRIDE SOLVENTS & CHEMICAL CO,,898,361031586051047
898,2013,14207DPNTYSHERI,DUPONT YERKES PLANT,3115 RIVER RD,BUFFALO,ERIE,NY,14207,,,42.96315,-78.91986,NO,,,,,,,326113,326191,,,,,1313211413113,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,4,0,0,0,0,0,0,0,0,0,0,2.2,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,6.2,0.92,E I DU PONT DE NEMOURS & CO,1315704,899,360290084002014
899,2013,11771CMMNDONECO,COMMANDER TERMINALS LLC,ONE COMMANDER SQUARE,OYSTER BAY,NASSAU,NY,11771,,,40.875389,-73.526333,NO,,,,,,,424710,,,,,,1313211408923,"BENZO(G,H,I)PERYLENE",191242,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1.34,GLOBAL COS LLC,19177757,900,360595180001001
900,2013,13217KLNMN1728B,KILIAN MANUFACTURING,1728 BURNET AVE,SYRACUSE,ONONDAGA,NY,13206,,,43.0567,-76.11305,NO,,,,,,,332991,,,,,,1313211397551,MANGANESE,7439965,YES,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6,0,22.6,0,0,250,0,7880,8130,0,0,0,0,0,0,0,0,0,0,22.6,0,0,0,0,22.6,0,0,0,8130,0,0,8152.6,,1.1,ALTRA INDUSTRIAL MOTION,149078391,901,360670017022015
901,2013,1202WGLBLF4STNE,GLOBALFOUNDRIES FAB 8,400 STONEBREAK RD EXTENSION,MALTA,SARATOGA,NY,12020,,,42.970089,-73.75437,NO,,,,,,,334413,,,,,,1313211575257,HYDROGEN FLUORIDE,7664393,YES,TRI,NO,0,NO,R,Pounds,0,2001,0,0,0,0,0,0,0,0,0,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19437.3,0,0,19437.3,0,0,0,45404.1,0,0,0,0,0,45404.1,2001,0,0,2001,0,0,0,0,0,19437.3,269647,45404.1,336489.4,,0,GLOBALFOUNDRIES U.S. INC.,595100884,902,360910619033000
902,2013,10509LMTHR391RT,LAMOTHERMIC CORP,391 RT 312,BREWSTER,PUTNAM,NY,10509,,,41.4,-73.633333,NO,,,,,,,331512,331525,331528,,,,1313211307602,CHROMIUM,7440473,YES,TRI,YES,1,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18878,18878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18878,0,0,18878,,1.2,,,903,360790118001055
903,2013,11559MTVNT74EAV,MOTIVA LONG ISLAND TERMINAL,74 E AVE,LAWRENCE,NASSAU,NY,11559,,,40.63458,-73.74277,NO,,,,,,,424710,,,,,,1313211357254,POLYCYCLIC AROMATIC COMPOUNDS,N590,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.95,MOTIVA ENTERPRISES LLC,23838670,904,360594113011021
904,2013,11742PRDSL6LONG,PRIDE SOLVENT & CHEMICAL CO OF NY INC,6 LONG ISLAND AVE,HOLTSVILLE,SUFFOLK,NY,11742,,,40.813833,-73.061643,NO,,,,,,,424690,,,,,,1313211257163,N-METHYL-2-PYRROLIDONE,872504,NO,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRIDE SOLVENTS & CHEMICAL CO,,905,361031586051047
905,2013,10940RVRSMRD2BA,REVERE SMELTING & REFINING CORP,65 BALLARD RD,MIDDLETOWN,ORANGE,NY,10941,,,41.460844,-74.359694,NO,,,,,,,331492,,,,,,1313211436340,ANTIMONY COMPOUNDS,N010,YES,TRI,YES,1,NO,R,Pounds,0,21,0.17,0,0,0,0,0,0,0,0,103,124.17,11,0,11,0,0,0,0,0,0,0,0,0,0,41506,38335,0,0,28,0,0,79869,0,63316,0,0,0,63316,0,0,0,0,0,0,0,0,0,0,80004.17,0,0,21.17,79839,39,0,0,0,63316,0,0,143215.17,105,0.68,RSR CORP,58678517,906,360710110004027
906,2013,1442WSTRFT35SMA,STAR OF THE WEST MILLING CO,35 S MAIN ST,CHURCHVILLE,MONROE,NY,14428,,,43.102949,-77.884833,NO,,,,,,,311211,,,,,,1313211668518,CHLORINE,7782505,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STAR OF THE WEST MILLING CO.,8901498,907,360550150003025
907,2013,11771CMMNDONECO,COMMANDER TERMINALS LLC,ONE COMMANDER SQUARE,OYSTER BAY,NASSAU,NY,11771,,,40.875389,-73.526333,NO,,,,,,,424710,,,,,,1313211408947,N-HEXANE,110543,YES,TRI,NO,0,NO,R,Pounds,2.5,1,0.2,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02,0,0,0,0,1.59,0,5.61,0,0,0,0,32.98,32.98,0,0,0,0,0,0,0,0,0,0,9.31,0,0,3.7,0,0,0,0,0,32.98,0,0,36.68,5.61,1.34,GLOBAL COS LLC,19177757,908,360595180001001
908,2013,11742PRDSL6LONG,PRIDE SOLVENT & CHEMICAL CO OF NY INC,6 LONG ISLAND AVE,HOLTSVILLE,SUFFOLK,NY,11742,,,40.813833,-73.061643,NO,,,,,,,424690,,,,,,1313211257086,CERTAIN GLYCOL ETHERS,N230,YES,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRIDE SOLVENTS & CHEMICAL CO,,909,361031586051047
909,2013,11742PRDSL6LONG,PRIDE SOLVENT & CHEMICAL CO OF NY INC,6 LONG ISLAND AVE,HOLTSVILLE,SUFFOLK,NY,11742,,,40.813833,-73.061643,NO,,,,,,,424690,,,,,,1313211257148,N-BUTYL ALCOHOL,71363,NO,TRI,NO,0,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PRIDE SOLVENTS & CHEMICAL CO,,910,361031586051047
910,2013,13309WLWRC1373S,OWL WIRE & CABLE LLC,13730 STATE RT 12,BOONVILLE,ONEIDA,NY,13309,,,43.50078,-75.32714,NO,,,,,,,331420,331421,,,,,1313211137942,COPPER,7440508,NO,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513537,513537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513537,0,0,513537,,0.99,BERKSHIRE HATHAWAY,2227528,911,360650242002001
